trace_id,event_id,resource,timestamp,resource
10441942,22,560429,2014-02-27 23:00:00+00:00,560429
10441942,24,560429,2014-02-27 23:00:00+00:00,560429
10441942,25,560429,2014-02-27 23:00:00+00:00,560429
10441942,26,560429,2014-02-28 07:38:00+00:00,560429
10441942,31,560429,2014-03-04 23:00:00+00:00,560429
10441942,36,560429,2014-04-15 22:00:00+00:00,560429
10441942,37,560429,2014-04-15 22:00:00+00:00,560429
10441942,38,560429,2014-04-15 22:00:00+00:00,560429
10441942,39,560429,2014-04-15 22:00:00+00:00,560429
10441942,40,560429,2014-04-15 22:00:00+00:00,560429
10441942,41,560429,2014-04-15 22:00:00+00:00,560429
10441942,42,560429,2014-04-16 11:42:33+00:00,560429
10478085,36,560429,2014-07-02 22:00:00+00:00,560429
10478085,43,560429,2014-09-08 22:00:00+00:00,560429
10478085,44,560429,2014-09-08 22:00:00+00:00,560429
10478085,45,560429,2014-09-08 22:00:00+00:00,560429
10478085,46,560429,2014-09-08 22:00:00+00:00,560429
10478085,47,560429,2014-09-08 22:00:00+00:00,560429
10478085,48,560429,2014-09-08 22:00:00+00:00,560429
10478085,49,560429,2014-09-08 22:00:00+00:00,560429
10478085,50,560429,2014-09-09 05:54:47+00:00,560429
10734431,8,560429,2014-03-25 10:04:33+00:00,560429
10734431,9,560429,2014-03-25 23:00:00+00:00,560429
10734431,10,560429,2014-03-25 23:00:00+00:00,560429
10734431,11,560429,2014-03-25 23:00:00+00:00,560429
10734431,12,560429,2014-03-25 23:00:00+00:00,560429
10734431,13,560429,2014-03-25 23:00:00+00:00,560429
10734431,14,560429,2014-03-25 23:00:00+00:00,560429
10734431,15,560429,2014-05-12 22:00:00+00:00,560429
10734431,16,560429,2014-05-12 22:00:00+00:00,560429
10734431,17,560429,2014-05-12 22:00:00+00:00,560429
10734431,18,560429,2014-05-12 22:00:00+00:00,560429
10734431,19,560429,2014-05-12 22:00:00+00:00,560429
10734431,20,560429,2014-05-12 22:00:00+00:00,560429
10734431,21,560429,2014-05-12 22:00:00+00:00,560429
10734431,22,560429,2014-05-12 22:00:00+00:00,560429
10734431,23,560429,2014-05-12 22:00:00+00:00,560429
10734431,24,560429,2014-05-12 22:00:00+00:00,560429
10734431,25,560429,2014-05-12 22:00:00+00:00,560429
10734431,26,560429,2014-05-12 22:00:00+00:00,560429
10734431,27,560429,2014-05-12 22:00:00+00:00,560429
10734431,28,560429,2014-05-13 06:32:33+00:00,560429
10734431,29,560429,2014-05-13 06:32:37+00:00,560429
10734431,30,560429,2014-05-13 06:32:56+00:00,560429
10778455,4,560429,2014-03-31 22:00:00+00:00,560429
10778455,6,560429,2014-04-15 22:00:00+00:00,560429
10778455,7,560429,2014-04-15 22:00:00+00:00,560429
10778455,8,560429,2014-04-15 22:00:00+00:00,560429
10778455,9,560429,2014-04-16 22:00:00+00:00,560429
10778455,10,560429,2014-04-16 22:00:00+00:00,560429
10778455,11,560429,2014-04-16 22:00:00+00:00,560429
10778455,12,560429,2014-04-22 22:00:00+00:00,560429
10778455,13,560429,2014-04-22 22:00:00+00:00,560429
10778455,14,560429,2014-04-22 22:00:00+00:00,560429
10778455,15,560429,2014-04-22 22:00:00+00:00,560429
10778455,16,560429,2014-04-22 22:00:00+00:00,560429
10778455,17,560429,2014-04-22 22:00:00+00:00,560429
10778455,18,560429,2014-04-22 22:00:00+00:00,560429
10778455,19,560429,2014-04-22 22:00:00+00:00,560429
10778455,20,560429,2014-04-22 22:00:00+00:00,560429
10778455,21,560429,2014-04-22 22:00:00+00:00,560429
10778455,22,560429,2014-04-22 22:00:00+00:00,560429
10778455,23,560429,2014-04-22 22:00:00+00:00,560429
10778455,24,560429,2014-04-22 22:00:00+00:00,560429
10778455,25,560429,2014-04-22 22:00:00+00:00,560429
10778455,26,560429,2014-04-22 22:00:00+00:00,560429
10778455,27,560429,2014-04-22 22:00:00+00:00,560429
10778455,28,560429,2014-04-22 22:00:00+00:00,560429
10778455,29,560429,2014-04-22 22:00:00+00:00,560429
10778455,30,560429,2014-04-22 22:00:00+00:00,560429
10778455,37,560429,2014-04-27 22:00:00+00:00,560429
10778455,41,560429,2014-06-05 22:00:00+00:00,560429
10778455,42,560429,2014-06-05 22:00:00+00:00,560429
10778455,43,560429,2014-06-05 22:00:00+00:00,560429
10778455,44,560429,2014-06-05 22:00:00+00:00,560429
10778455,45,560429,2014-06-05 22:00:00+00:00,560429
10778455,46,560429,2014-06-05 22:00:00+00:00,560429
10778455,47,560429,2014-06-06 07:15:14+00:00,560429
10907737,1,560429,2014-04-16 22:00:00+00:00,560429
10907737,3,560429,2014-04-16 22:00:00+00:00,560429
10907737,5,560429,2014-04-16 22:00:00+00:00,560429
10907737,6,560429,2014-04-16 22:00:00+00:00,560429
10907737,11,560429,2014-04-16 22:00:00+00:00,560429
10907737,13,560429,2014-04-16 22:00:00+00:00,560429
10907737,15,560429,2014-04-16 22:00:00+00:00,560429
10907737,16,560429,2014-04-16 22:00:00+00:00,560429
10907737,20,560429,2014-04-17 08:26:33+00:00,560429
10907737,21,560429,2014-05-14 22:00:00+00:00,560429
10907737,22,560429,2014-05-14 22:00:00+00:00,560429
10907737,23,560429,2014-05-14 22:00:00+00:00,560429
10907737,24,560429,2014-05-14 22:00:00+00:00,560429
10907737,25,560429,2014-05-14 22:00:00+00:00,560429
10907737,26,560429,2014-05-14 22:00:00+00:00,560429
10907737,27,560429,2014-05-14 22:00:00+00:00,560429
10907737,28,560429,2014-05-14 22:00:00+00:00,560429
10907737,29,560429,2014-05-14 22:00:00+00:00,560429
10907737,30,560429,2014-05-14 22:00:00+00:00,560429
10907737,31,560429,2014-05-14 22:00:00+00:00,560429
10907737,32,560429,2014-05-14 22:00:00+00:00,560429
10907737,37,560429,2014-05-22 22:00:00+00:00,560429
10907737,40,560429,2014-07-03 22:00:00+00:00,560429
10907737,41,560429,2014-07-03 22:00:00+00:00,560429
10907737,42,560429,2014-07-03 22:00:00+00:00,560429
10907737,43,560429,2014-07-03 22:00:00+00:00,560429
10907737,44,560429,2014-07-03 22:00:00+00:00,560429
10907737,45,560429,2014-07-03 22:00:00+00:00,560429
10907737,46,560429,2014-07-04 09:42:55+00:00,560429
11168151,1,560429,2014-05-18 22:00:00+00:00,560429
11168151,3,560429,2014-05-18 22:00:00+00:00,560429
11168151,7,560429,2014-05-18 22:00:00+00:00,560429
11168151,9,560429,2014-05-19 08:19:06+00:00,560429
11168151,10,560429,2014-06-10 22:00:00+00:00,560429
11168151,11,560429,2014-06-10 22:00:00+00:00,560429
11168151,12,560429,2014-06-10 22:00:00+00:00,560429
11168151,13,560429,2014-06-10 22:00:00+00:00,560429
11168151,14,560429,2014-06-10 22:00:00+00:00,560429
11168151,15,560429,2014-06-10 22:00:00+00:00,560429
11168151,16,560429,2014-06-10 22:00:00+00:00,560429
11168151,17,560429,2014-06-10 22:00:00+00:00,560429
11168151,18,560429,2014-06-10 22:00:00+00:00,560429
11168151,19,560429,2014-06-10 22:00:00+00:00,560429
11168151,20,560429,2014-06-10 22:00:00+00:00,560429
11168151,21,560429,2014-06-10 22:00:00+00:00,560429
11168151,22,560429,2014-06-10 22:00:00+00:00,560429
11168151,23,560429,2014-06-10 22:00:00+00:00,560429
11168151,24,560429,2014-06-10 22:00:00+00:00,560429
11168151,25,560429,2014-06-10 22:00:00+00:00,560429
11168151,26,560429,2014-06-10 22:00:00+00:00,560429
11168151,29,560429,2014-06-16 22:00:00+00:00,560429
11168151,35,560429,2014-08-10 22:00:00+00:00,560429
11168151,36,560429,2014-08-10 22:00:00+00:00,560429
11168151,37,560429,2014-08-10 22:00:00+00:00,560429
11168151,38,560429,2014-08-10 22:00:00+00:00,560429
11168151,39,560429,2014-08-10 22:00:00+00:00,560429
11168151,40,560429,2014-08-11 11:15:34+00:00,560429
11208519,12,560429,2014-07-08 22:00:00+00:00,560429
11208519,13,560429,2014-07-08 22:00:00+00:00,560429
11208519,14,560429,2014-07-08 22:00:00+00:00,560429
11208519,15,560429,2014-07-08 22:00:00+00:00,560429
11208519,16,560429,2014-07-08 22:00:00+00:00,560429
11208519,17,560429,2014-07-08 22:00:00+00:00,560429
11208519,18,560429,2014-07-08 22:00:00+00:00,560429
11208519,19,560429,2014-07-08 22:00:00+00:00,560429
11208519,20,560429,2014-07-08 22:00:00+00:00,560429
11208519,21,560429,2014-07-08 22:00:00+00:00,560429
11208519,22,560429,2014-07-08 22:00:00+00:00,560429
11208519,23,560429,2014-07-09 15:13:03+00:00,560429
11208519,24,560429,2014-07-09 15:13:07+00:00,560429
11208519,25,560429,2014-07-09 15:13:08+00:00,560429
11212102,4,560429,2014-07-08 14:51:50+00:00,560429
11212102,5,560429,2014-07-10 22:00:00+00:00,560429
11212102,6,560429,2014-07-10 22:00:00+00:00,560429
11212102,7,560429,2014-07-10 22:00:00+00:00,560429
11212102,8,560429,2014-07-10 22:00:00+00:00,560429
11212102,9,560429,2014-07-10 22:00:00+00:00,560429
11212102,10,560429,2014-07-10 22:00:00+00:00,560429
11212102,11,560429,2014-07-10 22:00:00+00:00,560429
11212102,12,560429,2014-07-10 22:00:00+00:00,560429
11212102,13,560429,2014-07-10 22:00:00+00:00,560429
11212102,14,560429,2014-07-10 22:00:00+00:00,560429
11235632,11,560429,2014-07-09 22:00:00+00:00,560429
11235632,13,560429,2014-07-09 22:00:00+00:00,560429
11235632,15,560429,2014-07-09 22:00:00+00:00,560429
11235632,20,560429,2014-07-09 22:00:00+00:00,560429
11235632,34,560429,2014-07-10 22:00:00+00:00,560429
11235632,35,560429,2014-07-10 22:00:00+00:00,560429
11235632,36,560429,2014-07-10 22:00:00+00:00,560429
11251021,12,560429,2014-06-19 22:00:00+00:00,560429
11251021,13,560429,2014-07-08 22:00:00+00:00,560429
11251021,14,560429,2014-07-08 22:00:00+00:00,560429
11251021,15,560429,2014-07-08 22:00:00+00:00,560429
11251021,16,560429,2014-07-08 22:00:00+00:00,560429
11251021,17,560429,2014-07-08 22:00:00+00:00,560429
11251021,18,560429,2014-07-08 22:00:00+00:00,560429
11251021,19,560429,2014-07-08 22:00:00+00:00,560429
11251021,20,560429,2014-07-08 22:00:00+00:00,560429
11251021,21,560429,2014-07-08 22:00:00+00:00,560429
11251021,22,560429,2014-07-08 22:00:00+00:00,560429
11251021,23,560429,2014-07-08 22:00:00+00:00,560429
11251021,24,560429,2014-07-08 22:00:00+00:00,560429
11251021,25,560429,2014-07-08 22:00:00+00:00,560429
11251021,26,560429,2014-07-08 22:00:00+00:00,560429
11251021,27,560429,2014-07-08 22:00:00+00:00,560429
11251021,28,560429,2014-07-08 22:00:00+00:00,560429
11251021,29,560429,2014-07-08 22:00:00+00:00,560429
11251021,30,560429,2014-07-08 22:00:00+00:00,560429
11251021,31,560429,2014-07-08 22:00:00+00:00,560429
11251021,32,560429,2014-07-08 22:00:00+00:00,560429
11251021,33,560429,2014-07-09 22:00:00+00:00,560429
11251021,38,560429,2014-07-16 22:00:00+00:00,560429
11251021,41,560429,2014-09-02 22:00:00+00:00,560429
11251021,42,560429,2014-09-02 22:00:00+00:00,560429
11251021,43,560429,2014-09-02 22:00:00+00:00,560429
11251021,44,560429,2014-09-03 13:07:47+00:00,560429
11290771,6,560429,2014-06-02 22:00:00+00:00,560429
11290771,7,560429,2014-06-18 22:00:00+00:00,560429
11290771,8,560429,2014-06-18 22:00:00+00:00,560429
11290771,9,560429,2014-06-18 22:00:00+00:00,560429
11290771,10,560429,2014-06-18 22:00:00+00:00,560429
11290771,11,560429,2014-08-10 22:00:00+00:00,560429
11290771,12,560429,2014-08-10 22:00:00+00:00,560429
11290771,13,560429,2014-08-10 22:00:00+00:00,560429
11290771,14,560429,2014-08-10 22:00:00+00:00,560429
11290771,15,560429,2014-08-10 22:00:00+00:00,560429
11290771,16,560429,2014-08-10 22:00:00+00:00,560429
11290771,17,560429,2014-08-10 22:00:00+00:00,560429
11290771,18,560429,2014-08-10 22:00:00+00:00,560429
11290771,19,560429,2014-08-10 22:00:00+00:00,560429
11290771,20,560429,2014-08-10 22:00:00+00:00,560429
11290771,21,560429,2014-08-11 11:14:46+00:00,560429
11290771,22,560429,2014-08-11 11:14:49+00:00,560429
11290771,23,560429,2014-08-11 11:14:56+00:00,560429
11297432,5,560429,2014-06-02 22:00:00+00:00,560429
11297432,6,560429,2014-06-16 22:00:00+00:00,560429
11297432,7,560429,2014-06-16 22:00:00+00:00,560429
11297432,8,560429,2014-06-16 22:00:00+00:00,560429
11297432,9,560429,2014-06-16 22:00:00+00:00,560429
11297432,10,560429,2014-06-17 06:36:33+00:00,560429
11297432,11,560429,2014-06-17 22:00:00+00:00,560429
11297432,12,560429,2014-06-17 22:00:00+00:00,560429
11297432,13,560429,2014-06-17 22:00:00+00:00,560429
11297432,14,560429,2014-06-17 22:00:00+00:00,560429
11297432,15,560429,2014-06-17 22:00:00+00:00,560429
11297432,16,560429,2014-06-17 22:00:00+00:00,560429
11297432,17,560429,2014-06-17 22:00:00+00:00,560429
11297432,18,560429,2014-06-17 22:00:00+00:00,560429
11297432,19,560429,2014-06-17 22:00:00+00:00,560429
11297432,20,560429,2014-06-17 22:00:00+00:00,560429
11297432,21,560429,2014-06-17 22:00:00+00:00,560429
11297432,22,560429,2014-06-17 22:00:00+00:00,560429
11297432,23,560429,2014-06-17 22:00:00+00:00,560429
11297432,24,560429,2014-06-17 22:00:00+00:00,560429
11297432,25,560429,2014-06-17 22:00:00+00:00,560429
11297432,26,560429,2014-06-17 22:00:00+00:00,560429
11297432,27,560429,2014-06-17 22:00:00+00:00,560429
11297432,28,560429,2014-06-17 22:00:00+00:00,560429
11297432,29,560429,2014-06-17 22:00:00+00:00,560429
11297432,30,560429,2014-06-17 22:00:00+00:00,560429
11297432,31,560429,2014-06-17 22:00:00+00:00,560429
11297432,32,560429,2014-06-17 22:00:00+00:00,560429
11297432,35,560429,2014-06-24 22:00:00+00:00,560429
11297432,41,560429,2014-08-10 22:00:00+00:00,560429
11297432,42,560429,2014-08-10 22:00:00+00:00,560429
11297432,43,560429,2014-08-11 11:16:55+00:00,560429
11308579,28,560429,2014-07-13 22:00:00+00:00,560429
11308579,36,560429,2014-09-17 22:00:00+00:00,560429
11308579,37,560429,2014-09-17 22:00:00+00:00,560429
11308579,38,560429,2014-09-17 22:00:00+00:00,560429
11308579,39,560429,2014-09-17 22:00:00+00:00,560429
11308579,40,560429,2014-09-18 12:25:36+00:00,560429
11354914,32,560429,2014-07-13 22:00:00+00:00,560429
11354914,34,560429,2014-11-16 23:00:00+00:00,560429
11354914,35,560429,2014-11-16 23:00:00+00:00,560429
11354914,36,560429,2014-11-16 23:00:00+00:00,560429
11354914,37,560429,2014-11-16 23:00:00+00:00,560429
11354914,38,560429,2014-11-16 23:00:00+00:00,560429
11354914,39,560429,2014-11-17 06:45:29+00:00,560429
11364555,0,560429,2014-06-10 22:00:00+00:00,560429
11364555,1,560429,2014-06-10 22:00:00+00:00,560429
11364555,2,560429,2014-06-10 22:00:00+00:00,560429
11364555,3,560429,2014-06-10 22:00:00+00:00,560429
11364555,4,560429,2014-06-10 22:00:00+00:00,560429
11364555,5,560429,2014-06-11 06:50:57+00:00,560429
11364555,6,560429,2014-06-16 22:00:00+00:00,560429
11364555,7,560429,2014-06-16 22:00:00+00:00,560429
11364555,8,560429,2014-06-16 22:00:00+00:00,560429
11364555,9,560429,2014-06-16 22:00:00+00:00,560429
11364555,10,560429,2014-06-16 22:00:00+00:00,560429
11364555,11,560429,2014-06-16 22:00:00+00:00,560429
11364555,12,560429,2014-06-16 22:00:00+00:00,560429
11364555,13,560429,2014-06-16 22:00:00+00:00,560429
11364555,14,560429,2014-06-16 22:00:00+00:00,560429
11364555,15,560429,2014-06-16 22:00:00+00:00,560429
11364555,16,560429,2014-06-16 22:00:00+00:00,560429
11364555,17,560429,2014-06-16 22:00:00+00:00,560429
11364555,18,560429,2014-06-16 22:00:00+00:00,560429
11364555,19,560429,2014-06-16 22:00:00+00:00,560429
11364555,20,560429,2014-06-29 22:00:00+00:00,560429
11364555,21,560429,2014-06-29 22:00:00+00:00,560429
11364555,22,560429,2014-06-29 22:00:00+00:00,560429
11364555,23,560429,2014-06-29 22:00:00+00:00,560429
11364555,24,560429,2014-06-29 22:00:00+00:00,560429
11364555,25,560429,2014-06-29 22:00:00+00:00,560429
11364555,26,560429,2014-06-29 22:00:00+00:00,560429
11364555,27,560429,2014-06-29 22:00:00+00:00,560429
11364555,28,560429,2014-06-29 22:00:00+00:00,560429
11364555,29,560429,2014-06-29 22:00:00+00:00,560429
11364555,30,560429,2014-06-29 22:00:00+00:00,560429
11364555,31,560429,2014-06-29 22:00:00+00:00,560429
11364555,32,560429,2014-06-29 22:00:00+00:00,560429
11364555,33,560429,2014-06-29 22:00:00+00:00,560429
11364555,35,560429,2014-07-01 22:00:00+00:00,560429
11364555,40,560429,2014-08-20 22:00:00+00:00,560429
11364555,41,560429,2014-08-20 22:00:00+00:00,560429
11364555,42,560429,2014-08-20 22:00:00+00:00,560429
11364555,43,560429,2014-08-20 22:00:00+00:00,560429
11364555,44,560429,2014-08-21 05:48:20+00:00,560429
11365285,0,560429,2014-06-10 22:00:00+00:00,560429
11365285,1,560429,2014-06-10 22:00:00+00:00,560429
11365285,2,560429,2014-06-10 22:00:00+00:00,560429
11365285,3,560429,2014-06-10 22:00:00+00:00,560429
11365285,4,560429,2014-06-10 22:00:00+00:00,560429
11365285,5,560429,2014-06-10 22:00:00+00:00,560429
11365285,6,560429,2014-06-11 07:41:11+00:00,560429
11369696,0,560429,2014-06-10 22:00:00+00:00,560429
11369696,1,560429,2014-06-10 22:00:00+00:00,560429
11369696,2,560429,2014-06-10 22:00:00+00:00,560429
11369696,3,560429,2014-06-11 08:30:22+00:00,560429
11369696,4,560429,2014-06-16 22:00:00+00:00,560429
11369696,5,560429,2014-06-16 22:00:00+00:00,560429
11369696,6,560429,2014-06-16 22:00:00+00:00,560429
11369696,7,560429,2014-06-16 22:00:00+00:00,560429
11369696,8,560429,2014-06-16 22:00:00+00:00,560429
11369696,9,560429,2014-06-16 22:00:00+00:00,560429
11369696,10,560429,2014-06-16 22:00:00+00:00,560429
11369696,11,560429,2014-06-17 08:59:28+00:00,560429
11369696,12,560429,2014-06-18 22:00:00+00:00,560429
11369696,13,560429,2014-06-18 22:00:00+00:00,560429
11369696,14,560429,2014-06-18 22:00:00+00:00,560429
11369696,15,560429,2014-06-18 22:00:00+00:00,560429
11369696,16,560429,2014-06-18 22:00:00+00:00,560429
11369696,17,560429,2014-06-18 22:00:00+00:00,560429
11369696,18,560429,2014-06-18 22:00:00+00:00,560429
11369696,19,560429,2014-06-18 22:00:00+00:00,560429
11369696,20,560429,2014-06-18 22:00:00+00:00,560429
11369696,21,560429,2014-06-18 22:00:00+00:00,560429
11369696,22,560429,2014-06-18 22:00:00+00:00,560429
11369696,23,560429,2014-06-18 22:00:00+00:00,560429
11369696,24,560429,2014-06-18 22:00:00+00:00,560429
11369696,25,560429,2014-06-18 22:00:00+00:00,560429
11369696,26,560429,2014-06-18 22:00:00+00:00,560429
11369696,27,560429,2014-06-18 22:00:00+00:00,560429
11369696,28,560429,2014-06-18 22:00:00+00:00,560429
11369696,29,560429,2014-06-18 22:00:00+00:00,560429
11369696,30,560429,2014-06-19 11:41:04+00:00,560429
11369696,34,560429,2014-06-24 22:00:00+00:00,560429
11369696,37,560429,2014-08-10 22:00:00+00:00,560429
11369696,38,560429,2014-08-10 22:00:00+00:00,560429
11369696,39,560429,2014-08-10 22:00:00+00:00,560429
11369696,40,560429,2014-08-11 11:16:28+00:00,560429
11370486,0,560429,2014-06-10 22:00:00+00:00,560429
11370486,1,560429,2014-06-10 22:00:00+00:00,560429
11370486,2,560429,2014-06-10 22:00:00+00:00,560429
11370486,3,560429,2014-06-10 22:00:00+00:00,560429
11370486,4,560429,2014-06-10 22:00:00+00:00,560429
11370486,5,560429,2014-06-10 22:00:00+00:00,560429
11370486,6,560429,2014-06-10 22:00:00+00:00,560429
11370486,7,560429,2014-06-11 09:05:13+00:00,560429
11370486,8,560429,2014-06-25 22:00:00+00:00,560429
11370486,9,560429,2014-06-25 22:00:00+00:00,560429
11370486,10,560429,2014-06-25 22:00:00+00:00,560429
11370486,11,560429,2014-06-26 06:35:31+00:00,560429
11370486,13,560429,2014-07-20 22:00:00+00:00,560429
11370486,17,560429,2014-07-20 22:00:00+00:00,560429
11370486,19,560429,2014-07-20 22:00:00+00:00,560429
11370486,27,560429,2014-08-11 22:00:00+00:00,560429
11370486,28,560429,2014-08-11 22:00:00+00:00,560429
11370486,29,560429,2014-08-11 22:00:00+00:00,560429
11370486,30,560429,2014-08-11 22:00:00+00:00,560429
11370486,31,560429,2014-08-11 22:00:00+00:00,560429
11370486,32,560429,2014-08-11 22:00:00+00:00,560429
11370486,33,560429,2014-08-11 22:00:00+00:00,560429
11370486,34,560429,2014-08-11 22:00:00+00:00,560429
11370486,35,560429,2014-08-11 22:00:00+00:00,560429
11370486,36,560429,2014-08-11 22:00:00+00:00,560429
11370486,37,560429,2014-08-11 22:00:00+00:00,560429
11370486,38,560429,2014-08-11 22:00:00+00:00,560429
11370486,39,560429,2014-08-11 22:00:00+00:00,560429
11370486,40,560429,2014-08-11 22:00:00+00:00,560429
11370486,41,560429,2014-08-11 22:00:00+00:00,560429
11370486,42,560429,2014-08-11 22:00:00+00:00,560429
11370486,43,560429,2014-08-11 22:00:00+00:00,560429
11370486,44,560429,2014-08-11 22:00:00+00:00,560429
11370486,45,560429,2014-08-11 22:00:00+00:00,560429
11370486,46,560429,2014-08-11 22:00:00+00:00,560429
11370486,47,560429,2014-08-11 22:00:00+00:00,560429
11370486,48,560429,2014-08-11 22:00:00+00:00,560429
11370486,49,560429,2014-08-11 22:00:00+00:00,560429
11370486,50,560429,2014-08-11 22:00:00+00:00,560429
11370486,51,560429,2014-08-11 22:00:00+00:00,560429
11370486,53,560429,2014-08-14 22:00:00+00:00,560429
11370486,56,560429,2014-08-20 22:00:00+00:00,560429
11370486,57,560429,2014-09-28 22:00:00+00:00,560429
11370486,58,560429,2014-09-28 22:00:00+00:00,560429
11370486,59,560429,2014-09-28 22:00:00+00:00,560429
11370486,60,560429,2014-09-28 22:00:00+00:00,560429
11370486,61,560429,2014-09-29 05:49:09+00:00,560429
11370486,62,560429,2014-09-29 05:49:10+00:00,560429
11372608,0,560429,2014-06-10 22:00:00+00:00,560429
11372608,1,560429,2014-06-10 22:00:00+00:00,560429
11372608,2,560429,2014-06-10 22:00:00+00:00,560429
11372608,3,560429,2014-06-10 22:00:00+00:00,560429
11372608,4,560429,2014-06-11 12:22:24+00:00,560429
11372608,5,560429,2014-06-23 22:00:00+00:00,560429
11372608,6,560429,2014-06-23 22:00:00+00:00,560429
11372608,7,560429,2014-06-23 22:00:00+00:00,560429
11372608,8,560429,2014-06-23 22:00:00+00:00,560429
11372608,9,560429,2014-07-08 22:00:00+00:00,560429
11372608,10,560429,2014-07-08 22:00:00+00:00,560429
11372608,11,560429,2014-07-08 22:00:00+00:00,560429
11372608,12,560429,2014-07-08 22:00:00+00:00,560429
11372608,13,560429,2014-07-08 22:00:00+00:00,560429
11372608,14,560429,2014-07-08 22:00:00+00:00,560429
11372608,15,560429,2014-07-08 22:00:00+00:00,560429
