CAT_activity_0,CAT_resource_0,CONT_timestamp_Relative_elapsed_0
11.0,30.0,-0.6760300397872925
20.0,33.0,-0.6760300397872925
19.0,33.0,-0.6759423613548279
8.0,38.0,-0.06317634880542755
7.0,38.0,-0.059799861162900925
12.0,30.0,-0.044452209025621414
11.0,30.0,-0.04432065784931183
20.0,33.0,-0.04432065784931183
19.0,33.0,-0.04432065784931183
8.0,38.0,0.45548662543296814
7.0,38.0,0.45807379484176636
12.0,30.0,0.4604417383670807
11.0,30.0,0.4606171250343323
18.0,38.0,0.5309532284736633
17.0,38.0,0.5327949523925781
2.0,54.0,1.7206156253814697
1.0,54.0,1.7226327657699585
16.0,54.0,3.1634702682495117
15.0,54.0,3.1637773513793945
3.0,8.0,-0.693482518196106
22.0,8.0,-0.693482518196106
21.0,8.0,-0.6926054954528809
14.0,8.0,-0.6926054954528809
13.0,8.0,-0.6918162107467651
6.0,8.0,-0.6918162107467651
5.0,8.0,-0.6917723417282104
12.0,19.0,-0.6758984923362732
11.0,19.0,-0.6756353974342346
18.0,8.0,-0.6718204021453857
17.0,8.0,-0.6702856421470642
2.0,49.0,1.080223798751831
1.0,49.0,1.0814077854156494
16.0,49.0,1.836687684059143
15.0,49.0,1.837257742881775
1.0,49.0,0.9545484781265259
16.0,49.0,1.8993061780929565
15.0,49.0,1.8995254039764404
15.0,4.0,-0.5509247779846191
15.0,54.0,-0.4233638346195221
15.0,54.0,-0.6940964460372925
15.0,14.0,-0.6940964460372925
3.0,50.0,-0.6929563283920288
22.0,50.0,-0.6929563283920288
21.0,50.0,-0.6926054954528809
14.0,50.0,-0.6926054954528809
13.0,50.0,-0.6922985911369324
6.0,50.0,-0.6922985911369324
5.0,50.0,-0.692210853099823
12.0,30.0,-0.6821252703666687
11.0,30.0,-0.6819060444831848
20.0,33.0,-0.6819060444831848
19.0,33.0,-0.6818621754646301
8.0,50.0,-0.3848631680011749
7.0,50.0,-0.3832406997680664
12.0,30.0,-0.36635828018188477
11.0,30.0,-0.3661828637123108
18.0,50.0,0.7517401576042175
17.0,50.0,0.7529680132865906
2.0,13.0,0.7570022344589233
1.0,13.0,0.7589316368103027
16.0,13.0,1.8313379287719727
15.0,13.0,1.8316887617111206
3.0,45.0,-0.6926493644714355
22.0,45.0,-0.6926493644714355
21.0,45.0,-0.6918162107467651
14.0,45.0,-0.6918162107467651
13.0,45.0,-0.6915092468261719
6.0,45.0,-0.6915092468261719
5.0,45.0,-0.6914215683937073
12.0,40.0,-0.6316534280776978
11.0,40.0,-0.6315218806266785
18.0,45.0,-0.4567340314388275
17.0,45.0,-0.4550676941871643
2.0,14.0,0.6186541318893433
1.0,14.0,0.6205835342407227
16.0,14.0,1.0090545415878296
15.0,14.0,1.0094053745269775
17.0,21.0,-0.49738338589668274
2.0,24.0,0.700084388256073
1.0,24.0,0.8967974185943604
16.0,24.0,1.4640467166900635
15.0,24.0,1.4642659425735474
15.0,54.0,-0.550968587398529
3.0,56.0,-0.5237813591957092
22.0,56.0,-0.5237813591957092
21.0,56.0,-0.523123562335968
14.0,56.0,-0.523123562335968
13.0,56.0,-0.5228166580200195
6.0,56.0,-0.5228166580200195
5.0,56.0,-0.5226412415504456
12.0,3.0,-0.5225096940994263
11.0,3.0,-0.5224658250808716
20.0,33.0,-0.5224658250808716
19.0,33.0,-0.5224219560623169
8.0,56.0,-0.4779137969017029
7.0,56.0,-0.47550201416015625
12.0,3.0,-0.4594965875148773
11.0,3.0,-0.45936504006385803
20.0,33.0,-0.45936504006385803
19.0,33.0,-0.45932120084762573
8.0,56.0,-0.2253352701663971
7.0,56.0,-0.2243705540895462
12.0,3.0,-0.20691807568073273
11.0,3.0,-0.20683038234710693
20.0,33.0,-0.20683038234710693
19.0,33.0,-0.20674267411231995
8.0,56.0,-0.13772208988666534
7.0,56.0,-0.1362311691045761
12.0,3.0,-0.08062881976366043
11.0,3.0,-0.08054111897945404
18.0,56.0,0.8481234312057495
17.0,56.0,0.8483427166938782
2.0,54.0,1.1059640645980835
1.0,54.0,1.1070603132247925
16.0,54.0,1.2322533130645752
15.0,54.0,1.2326478958129883
17.0,15.0,-0.6237603425979614
2.0,4.0,0.6518927216529846
1.0,4.0,0.7213518023490906
16.0,4.0,2.031953811645508
15.0,4.0,2.0321290493011475
21.0,21.0,-0.6939648985862732
14.0,21.0,-0.6939648985862732
13.0,21.0,-0.6935702562332153
6.0,21.0,-0.6935702562332153
5.0,21.0,-0.693438708782196
12.0,30.0,-0.676643967628479
11.0,30.0,-0.6765124201774597
18.0,21.0,-0.46383780241012573
17.0,21.0,-0.4626538157463074
2.0,53.0,1.268692970275879
1.0,53.0,1.2708854675292969
16.0,53.0,1.9643362760543823
15.0,53.0,1.9646432399749756
17.0,26.0,-0.43551039695739746
2.0,54.0,-0.373374342918396
1.0,54.0,-0.11491986364126205
16.0,54.0,0.6424210667610168
15.0,54.0,0.6425526142120361
15.0,54.0,-0.6940087080001831
15.0,53.0,-0.6939648985862732
15.0,53.0,-0.6941841244697571
10.0,19.0,-0.6926054954528809
9.0,19.0,-0.6924739480018616
1.0,16.0,-0.11838404834270477
16.0,16.0,1.3769596815109253
15.0,16.0,1.3772227764129639
11.0,34.0,-0.6368277668952942
18.0,41.0,-0.42647722363471985
17.0,41.0,-0.42489859461784363
2.0,49.0,1.3706014156341553
1.0,49.0,1.3719168901443481
16.0,49.0,2.4489712715148926
15.0,49.0,2.44932222366333
15.0,54.0,-0.4251617193222046
17.0,7.0,-0.43568581342697144
2.0,54.0,-0.4330986440181732
1.0,54.0,-0.17284628748893738
16.0,54.0,0.7686225771903992
15.0,54.0,0.7691488265991211
15.0,49.0,-0.6939648985862732
17.0,46.0,-0.43450185656547546
2.0,49.0,1.5216223001480103
1.0,49.0,1.7803837060928345
16.0,49.0,2.237480640411377
15.0,49.0,2.237743854522705
1.0,14.0,-0.055721770972013474
16.0,14.0,0.3848435580730438
15.0,14.0,0.3852382302284241
1.0,24.0,0.07122524082660675
16.0,24.0,0.5111767053604126
15.0,24.0,0.5113520622253418
17.0,43.0,-0.6249004602432251
2.0,14.0,-0.2808499038219452
1.0,14.0,-0.21055766940116882
16.0,14.0,0.6747388243675232
15.0,14.0,0.6752211451530457
15.0,4.0,-0.6938333511352539
3.0,10.0,-0.6922547221183777
14.0,10.0,-0.6922547221183777
13.0,10.0,-0.6920793056488037
6.0,10.0,-0.6920793056488037
5.0,10.0,-0.6919038891792297
12.0,23.0,-0.6314780116081238
11.0,23.0,-0.6312587857246399
18.0,10.0,-0.018448900431394577
17.0,10.0,-0.016738733276724815
2.0,4.0,0.9971272349357605
1.0,4.0,0.9983989000320435
16.0,4.0,1.7548627853393555
15.0,4.0,1.7551697492599487
21.0,44.0,-0.6939210295677185
14.0,44.0,-0.6939210295677185
13.0,44.0,-0.6930001974105835
6.0,44.0,-0.6930001974105835
5.0,44.0,-0.6928686499595642
12.0,30.0,-0.6769070625305176
11.0,30.0,-0.676643967628479
18.0,44.0,-0.6659883260726929
17.0,44.0,-0.665593683719635
2.0,16.0,2.594817876815796
1.0,16.0,2.596966505050659
16.0,16.0,3.730149507522583
15.0,16.0,3.73058819770813
15.0,18.0,-0.6939210295677185
17.0,35.0,-0.6242426633834839
2.0,13.0,1.9632400274276733
1.0,13.0,2.033400774002075
16.0,13.0,2.9190480709075928
15.0,13.0,2.9192235469818115
15.0,16.0,-0.6939210295677185
15.0,4.0,-0.42489859461784363
3.0,12.0,-0.6931317448616028
22.0,12.0,-0.6931317448616028
21.0,12.0,-0.692561686038971
14.0,12.0,-0.692561686038971
13.0,12.0,-0.6922547221183777
6.0,12.0,-0.6922547221183777
5.0,12.0,-0.6921670436859131
12.0,39.0,-0.6878257989883423
11.0,39.0,-0.687694251537323
18.0,12.0,-0.2646252512931824
17.0,12.0,-0.26383593678474426
2.0,49.0,0.6293535828590393
1.0,49.0,0.6300113797187805
16.0,49.0,2.0260777473449707
15.0,49.0,2.026428461074829
15.0,14.0,-0.48742932081222534
3.0,25.0,-0.693438708782196
22.0,25.0,-0.693438708782196
21.0,25.0,-0.6926493644714355
14.0,25.0,-0.6926493644714355
13.0,25.0,-0.692386269569397
6.0,25.0,-0.692386269569397
5.0,25.0,-0.6923424005508423
12.0,30.0,-0.6756792664527893
11.0,30.0,-0.6755915284156799
20.0,33.0,-0.6755915284156799
19.0,33.0,-0.67554771900177
8.0,25.0,-0.5407953262329102
7.0,25.0,-0.5381642580032349
12.0,30.0,-0.48650845885276794
11.0,30.0,-0.48633307218551636
20.0,33.0,-0.48633307218551636
19.0,33.0,-0.48624536395072937
8.0,25.0,-0.06291324645280838
7.0,25.0,-0.06045762076973915
12.0,30.0,-0.04449605941772461
11.0,30.0,-0.04432065784931183
18.0,25.0,0.6316776871681213
17.0,25.0,0.63373863697052
2.0,14.0,1.3315306901931763
1.0,14.0,1.332319974899292
16.0,14.0,1.963283896446228
15.0,14.0,1.9634593725204468
15.0,14.0,-0.6941403150558472
15.0,53.0,-0.6940087080001831
1.0,53.0,0.07043593376874924
16.0,53.0,1.3959031105041504
15.0,53.0,1.396297812461853
11.0,58.0,-0.6392395496368408
20.0,33.0,-0.6392395496368408
19.0,33.0,-0.6391956806182861
8.0,5.0,-0.1508772224187851
7.0,5.0,-0.14969326555728912
12.0,58.0,-0.13417020440101624
11.0,58.0,-0.13408249616622925
20.0,33.0,-0.13408249616622925
19.0,33.0,-0.13403865694999695
8.0,5.0,0.22628039121627808
7.0,5.0,0.2278151512145996
12.0,58.0,0.24474142491817474
11.0,58.0,0.2450483739376068
18.0,5.0,1.1103051900863647
17.0,5.0,1.1110068559646606
2.0,13.0,2.062999725341797
1.0,13.0,2.063657522201538
16.0,13.0,2.446077346801758
15.0,13.0,2.446471929550171
15.0,22.0,-0.6940087080001831
15.0,24.0,-0.6941841244697571
17.0,57.0,-0.6253389716148376
2.0,4.0,0.7813392281532288
1.0,4.0,0.8507106304168701
16.0,4.0,1.8426074981689453
15.0,4.0,1.8430898189544678
3.0,31.0,-0.6930001974105835
22.0,31.0,-0.6930001974105835
21.0,31.0,-0.6924301385879517
14.0,31.0,-0.6924301385879517
13.0,31.0,-0.6919038891792297
6.0,31.0,-0.6919038891792297
5.0,31.0,-0.6918600797653198
12.0,30.0,-0.6782225966453552
11.0,30.0,-0.6779595017433167
18.0,31.0,-0.3177719712257385
17.0,31.0,-0.3171580731868744
2.0,49.0,1.9161008596420288
1.0,49.0,1.9180302619934082
16.0,49.0,2.026603937149048
15.0,49.0,2.026867151260376
21.0,55.0,-0.6938333511352539
14.0,55.0,-0.6938333511352539
13.0,55.0,-0.693438708782196
6.0,55.0,-0.693438708782196
5.0,55.0,-0.6933509707450867
12.0,19.0,-0.6772140264511108
11.0,19.0,-0.6770386099815369
18.0,55.0,-0.25388190150260925
17.0,55.0,-0.25190863013267517
2.0,13.0,1.2676844596862793
1.0,13.0,1.2700084447860718
16.0,13.0,2.0373473167419434
15.0,13.0,2.037829637527466
3.0,11.0,-0.6940087080001831
22.0,11.0,-0.6940087080001831
21.0,11.0,-0.6936579346656799
14.0,11.0,-0.6936579346656799
13.0,11.0,-0.6931755542755127
6.0,11.0,-0.6931755542755127
5.0,11.0,-0.6931317448616028
12.0,58.0,-0.6759423613548279
11.0,58.0,-0.6757669448852539
18.0,11.0,-0.06291324645280838
17.0,11.0,-0.0608961246907711
2.0,53.0,1.3317499160766602
1.0,53.0,1.3341178894042969
16.0,53.0,2.1528055667877197
15.0,53.0,2.1531124114990234
3.0,47.0,-0.6928247809410095
22.0,47.0,-0.6928247809410095
21.0,47.0,-0.692561686038971
14.0,47.0,-0.692561686038971
13.0,47.0,-0.692386269569397
6.0,47.0,-0.692386269569397
5.0,47.0,-0.6922547221183777
12.0,23.0,-0.6869049668312073
11.0,23.0,-0.6866857409477234
20.0,33.0,-0.6866857409477234
19.0,33.0,-0.6866418719291687
8.0,47.0,-0.45287519693374634
7.0,47.0,-0.4524805247783661
12.0,23.0,-0.4344579875469208
11.0,23.0,-0.4343264400959015
18.0,47.0,0.06815571337938309
17.0,47.0,0.0689011737704277
2.0,4.0,1.4476027488708496
1.0,4.0,1.4484797716140747
16.0,4.0,2.267606019973755
15.0,4.0,2.268000602722168
3.0,32.0,-0.6932194232940674
14.0,32.0,-0.6932194232940674
13.0,32.0,-0.6926493644714355
6.0,32.0,-0.6926493644714355
5.0,32.0,-0.692561686038971
12.0,42.0,-0.6870803833007812
11.0,42.0,-0.6868610978126526
20.0,33.0,-0.6868610978126526
19.0,33.0,-0.686773419380188
8.0,32.0,-0.32667362689971924
7.0,32.0,-0.32461264729499817
12.0,42.0,-0.3081248998641968
11.0,42.0,-0.3080371916294098
20.0,33.0,-0.3080371916294098
19.0,33.0,-0.3079494833946228
8.0,32.0,0.11533878743648529
7.0,32.0,0.11643504351377487
12.0,42.0,0.13384367525577545
11.0,42.0,0.13410677015781403
20.0,33.0,0.13410677015781403
19.0,33.0,0.13415062427520752
8.0,32.0,0.3897109627723694
7.0,32.0,0.392122745513916
12.0,42.0,0.5757683515548706
11.0,42.0,0.5758998990058899
2.0,22.0,1.6369050741195679
1.0,22.0,1.6377382278442383
18.0,32.0,1.8833884000778198
17.0,32.0,1.8836076259613037
16.0,22.0,3.2172749042510986
15.0,22.0,3.2175378799438477
15.0,54.0,-0.6940525770187378
15.0,13.0,-0.6940525770187378
15.0,54.0,-0.6941841244697571
15.0,16.0,-0.6940964460372925
15.0,18.0,-0.6938771605491638
3.0,1.0,-0.6927809119224548
22.0,1.0,-0.6724343299865723
21.0,1.0,-0.6718642711639404
14.0,1.0,-0.6718642711639404
13.0,1.0,-0.6712503433227539
6.0,1.0,-0.6712503433227539
5.0,1.0,-0.6711187958717346
12.0,34.0,-0.6540171504020691
11.0,34.0,-0.6537101864814758
20.0,33.0,-0.6537101864814758
19.0,33.0,-0.6537101864814758
8.0,1.0,-0.273746132850647
7.0,1.0,-0.27120283246040344
12.0,34.0,-0.21200473606586456
11.0,34.0,-0.21182933449745178
20.0,33.0,-0.21182933449745178
19.0,33.0,-0.2117854803800583
8.0,1.0,-0.20143677294254303
7.0,1.0,-0.19946350157260895
12.0,34.0,-0.14886009693145752
11.0,34.0,-0.14868469536304474
18.0,1.0,0.9061813950538635
17.0,1.0,0.9066199064254761
2.0,4.0,0.9745880961418152
1.0,4.0,0.9755527973175049
16.0,4.0,1.9217575788497925
15.0,4.0,1.9221960306167603
11.0,34.0,-0.6424406170845032
20.0,33.0,-0.6424406170845032
19.0,33.0,-0.6423967480659485
8.0,51.0,-0.2125747799873352
7.0,51.0,-0.21156622469425201
12.0,34.0,-0.20016510784626007
11.0,34.0,-0.20007741451263428
18.0,51.0,0.2861800789833069
17.0,51.0,0.2867940068244934
2.0,4.0,1.5543347597122192
1.0,4.0,1.5566149950027466
16.0,4.0,1.996347188949585
15.0,4.0,1.996873378753662
3.0,20.0,-0.6924739480018616
14.0,20.0,-0.6924739480018616
13.0,20.0,-0.6922547221183777
6.0,20.0,-0.6922547221183777
5.0,20.0,-0.6921231746673584
12.0,58.0,-0.6758984923362732
11.0,58.0,-0.6758546829223633
20.0,33.0,-0.6758546829223633
19.0,33.0,-0.6758108139038086
8.0,20.0,-0.31549176573753357
7.0,20.0,-0.3150971233844757
12.0,58.0,-0.2970745861530304
11.0,58.0,-0.2969868779182434
20.0,33.0,-0.2969868779182434
19.0,33.0,-0.2969430387020111
8.0,20.0,0.25280991196632385
7.0,20.0,0.2535553574562073
12.0,58.0,0.271227091550827
11.0,58.0,0.2712709307670593
18.0,20.0,0.8842561841011047
17.0,20.0,0.8858786821365356
2.0,14.0,1.7772265672683716
1.0,14.0,1.7781034708023071
16.0,14.0,2.468747854232788
15.0,14.0,2.468923330307007
3.0,52.0,-0.6939210295677185
22.0,52.0,-0.6939210295677185
21.0,52.0,-0.6932632923126221
14.0,52.0,-0.6932632923126221
13.0,52.0,-0.6930440068244934
6.0,52.0,-0.6930440068244934
5.0,52.0,-0.6930001974105835
12.0,19.0,-0.6759423613548279
11.0,19.0,-0.6758546829223633
18.0,52.0,-0.4359927773475647
17.0,52.0,-0.4349842071533203
2.0,13.0,0.6410616636276245
1.0,13.0,0.6422894597053528
16.0,13.0,1.522894024848938
15.0,13.0,1.5233763456344604
21.0,0.0,-0.6933948397636414
14.0,0.0,-0.6933948397636414
13.0,0.0,-0.6931755542755127
6.0,0.0,-0.6931755542755127
5.0,0.0,-0.6930440068244934
12.0,3.0,-0.6776525378227234
11.0,3.0,-0.6774771213531494
18.0,0.0,0.28100574016571045
17.0,0.0,0.28293514251708984
2.0,16.0,1.520438313484192
1.0,16.0,1.5211838483810425
16.0,16.0,1.964730978012085
15.0,16.0,1.9651256799697876
15.0,14.0,-0.6940964460372925
3.0,0.0,-0.6241111159324646
14.0,0.0,-0.6241111159324646
13.0,0.0,-0.6239357590675354
6.0,0.0,-0.6239357590675354
5.0,0.0,-0.623848021030426
12.0,0.0,-0.6069217920303345
11.0,0.0,-0.6067463755607605
18.0,0.0,-0.3632887303829193
17.0,0.0,-0.3622363209724426
2.0,16.0,1.2306746244430542
1.0,16.0,1.2327795028686523
16.0,16.0,1.8594021797180176
15.0,16.0,1.8599284887313843
1.0,24.0,-0.43568581342697144
16.0,24.0,0.4529432952404022
15.0,24.0,0.4532063901424408
1.0,16.0,0.07113754004240036
16.0,16.0,1.4588284492492676
15.0,16.0,1.4591792821884155
7.0,0.0,-0.5604403018951416
12.0,3.0,-0.5036540031433105
11.0,3.0,-0.5034785866737366
18.0,0.0,0.45368877053260803
17.0,0.0,0.45531123876571655
2.0,16.0,1.1260474920272827
1.0,16.0,1.1282838582992554
16.0,16.0,1.314385175704956
15.0,16.0,1.3148236274719238
0.0,21.0,-0.6940964460372925
0.0,21.0,-0.6940964460372925
0.0,21.0,-0.6940525770187378
0.0,21.0,-0.6940525770187378
0.0,21.0,-0.6940525770187378
0.0,0.0,-0.6940525770187378
0.0,0.0,-0.6933509707450867
4.0,21.0,-0.6451593637466431
3.0,21.0,-0.6437561511993408
22.0,21.0,-0.6437561511993408
21.0,21.0,-0.6434053182601929
14.0,21.0,-0.6434053182601929
13.0,21.0,-0.6427475810050964
6.0,21.0,-0.6427475810050964
5.0,21.0,-0.6426160335540771
12.0,30.0,-0.6267421841621399
11.0,30.0,-0.6265667676925659
18.0,21.0,0.5545886158943176
17.0,21.0,0.5566057562828064
2.0,54.0,2.5889859199523926
1.0,54.0,2.590695858001709
16.0,54.0,3.0227980613708496
15.0,54.0,3.023017406463623
15.0,49.0,-0.4241093099117279
3.0,0.0,-0.6320919394493103
22.0,0.0,-0.6320919394493103
21.0,0.0,-0.6316534280776978
14.0,0.0,-0.6316534280776978
13.0,0.0,-0.6312149167060852
6.0,0.0,-0.6312149167060852
5.0,0.0,-0.6310395002365112
12.0,19.0,-0.614244818687439
11.0,19.0,-0.614069402217865
20.0,33.0,-0.614069402217865
19.0,33.0,-0.614069402217865
8.0,0.0,-0.5696489214897156
7.0,0.0,-0.5690788626670837
12.0,19.0,-0.5512317419052124
11.0,19.0,-0.5510563254356384
18.0,0.0,0.48162147402763367
17.0,0.0,0.48254233598709106
2.0,14.0,2.026428461074829
1.0,14.0,2.0270423889160156
16.0,14.0,2.912601947784424
15.0,14.0,2.9129090309143066
1.0,4.0,0.008475268259644508
16.0,4.0,1.3890185356140137
15.0,4.0,1.3894132375717163
1.0,53.0,-0.5604841709136963
16.0,53.0,-0.25239098072052
15.0,53.0,-0.25199633836746216
1.0,16.0,-0.4344579875469208
16.0,16.0,-0.3042660653591156
15.0,16.0,-0.30391523241996765
15.0,13.0,-0.42393389344215393
3.0,0.0,-0.693307101726532
14.0,0.0,-0.693307101726532
13.0,0.0,-0.6928686499595642
6.0,0.0,-0.6928686499595642
5.0,0.0,-0.6928247809410095
12.0,3.0,-0.634328305721283
11.0,3.0,-0.6342844367027283
20.0,33.0,-0.6342844367027283
19.0,33.0,-0.6342405676841736
8.0,0.0,-0.30400294065475464
7.0,0.0,-0.3026874363422394
12.0,3.0,-0.2554605007171631
11.0,3.0,-0.2552851140499115
20.0,33.0,-0.2552851140499115
19.0,33.0,-0.2552412748336792
8.0,0.0,-0.021299177780747414
7.0,0.0,-0.02007136680185795
12.0,3.0,-0.0028819949366152287
11.0,3.0,-0.002618892351165414
18.0,0.0,0.8905268311500549
17.0,0.0,0.8919738531112671
2.0,53.0,2.38516902923584
1.0,53.0,2.386396884918213
16.0,53.0,2.905848979949951
15.0,53.0,2.9063751697540283
3.0,42.0,-0.6923424005508423
22.0,42.0,-0.6923424005508423
21.0,42.0,-0.6921231746673584
14.0,42.0,-0.6921231746673584
13.0,42.0,-0.6915531158447266
6.0,42.0,-0.6915531158447266
5.0,42.0,-0.6913776993751526
12.0,2.0,-0.6505091190338135
11.0,2.0,-0.6503775715827942
18.0,42.0,0.16923096776008606
17.0,42.0,0.1697133332490921
2.0,13.0,1.5467047691345215
1.0,13.0,1.5483272075653076
16.0,13.0,2.688263177871704
15.0,13.0,2.688570261001587
3.0,0.0,-0.6937018036842346
14.0,0.0,-0.6937018036842346
13.0,0.0,-0.6931755542755127
6.0,0.0,-0.6931755542755127
5.0,0.0,-0.6930001974105835
12.0,34.0,-0.6462994813919067
11.0,34.0,-0.646255612373352
18.0,0.0,-0.1434665024280548
17.0,0.0,-0.14114242792129517
2.0,53.0,1.2351912260055542
1.0,53.0,1.2376030683517456
16.0,53.0,2.3756535053253174
15.0,53.0,2.376091957092285
15.0,53.0,-0.6940087080001831
3.0,0.0,-0.6927371025085449
22.0,0.0,-0.6927371025085449
21.0,0.0,-0.6924739480018616
