CAT_activity_0,CAT_resource_0,CONT_timestamp_Relative_elapsed_0
7.0,1.0,-0.5201585292816162
5.0,1.0,-0.5201185345649719
7.0,1.0,-0.5201585292816162
8.0,1.0,-0.5201194882392883
22.0,1.0,-0.5201194882392883
23.0,7.0,-0.5092144012451172
21.0,7.0,-0.5089656710624695
23.0,0.0,-0.35339412093162537
21.0,0.0,-0.35288572311401367
23.0,21.0,-0.34636375308036804
21.0,21.0,-0.3457309901714325
23.0,21.0,-0.3457227945327759
1.0,21.0,-0.34563836455345154
6.0,21.0,-0.34532153606414795
15.0,21.0,-0.34532153606414795
13.0,21.0,-0.3453206419944763
17.0,21.0,-0.3453206419944763
28.0,21.0,-0.3453206419944763
21.0,21.0,-0.34531882405281067
29.0,21.0,-0.34529611468315125
15.0,21.0,-0.34510093927383423
12.0,21.0,-0.34510093927383423
13.0,21.0,-0.3450991213321686
17.0,21.0,-0.3450991213321686
28.0,21.0,-0.3450991213321686
27.0,21.0,-0.34509730339050293
29.0,0.0,0.21391727030277252
27.0,0.0,0.2139345109462738
29.0,16.0,0.22279147803783417
27.0,16.0,0.22304749488830566
29.0,7.0,0.5325037837028503
27.0,7.0,0.532556414604187
29.0,5.0,0.7724878787994385
15.0,5.0,0.7726195454597473
12.0,5.0,0.7726195454597473
13.0,5.0,0.7726213335990906
17.0,5.0,0.7726213335990906
28.0,5.0,0.7726222276687622
27.0,5.0,0.7726231813430786
29.0,0.0,1.3708322048187256
27.0,0.0,1.3710864782333374
29.0,22.0,1.475569725036621
27.0,22.0,1.4756468534469604
29.0,19.0,1.690739631652832
27.0,19.0,1.6908676624298096
29.0,20.0,1.9367046356201172
27.0,20.0,1.936754584312439
29.0,16.0,1.9444314241409302
27.0,16.0,1.9446773529052734
29.0,14.0,1.9964628219604492
16.0,14.0,1.9966553449630737
31.0,14.0,1.9966553449630737
27.0,14.0,1.996657133102417
32.0,2.0,2.173635721206665
11.0,2.0,2.175842761993408
3.0,2.0,2.175842761993408
9.0,2.0,2.175842761993408
2.0,2.0,2.175842761993408
30.0,2.0,2.1758508682250977
33.0,7.0,10.243227005004883
7.0,1.0,-0.5201575756072998
8.0,1.0,-0.5201176404953003
22.0,1.0,-0.5201176404953003
23.0,7.0,-0.518578827381134
21.0,7.0,-0.5185561776161194
23.0,7.0,-0.5145497918128967
21.0,7.0,-0.5144209265708923
23.0,10.0,0.21109658479690552
21.0,10.0,0.21114106476306915
21.0,10.0,1.9123706817626953
4.0,1.0,1.9123706817626953
7.0,1.0,-0.5201585292816162
19.0,1.0,-0.5201212763786316
20.0,7.0,-0.5185189247131348
8.0,7.0,-0.5184599161148071
22.0,7.0,-0.5184599161148071
18.0,7.0,-0.5184590220451355
23.0,7.0,-0.5134122967720032
21.0,7.0,-0.5133705139160156
23.0,7.0,-0.5133641958236694
21.0,7.0,-0.5131698846817017
23.0,0.0,-0.5035548806190491
5.0,15.0,-0.5030356049537659
21.0,0.0,-0.5030319690704346
7.0,1.0,-0.5201585292816162
8.0,1.0,-0.5201103687286377
22.0,1.0,-0.5201094746589661
23.0,0.0,-0.48431485891342163
1.0,6.0,-0.48399075865745544
15.0,6.0,-0.483858197927475
6.0,6.0,-0.483858197927475
13.0,6.0,-0.4838563799858093
17.0,6.0,-0.4838563799858093
28.0,0.0,-0.4838563799858093
21.0,0.0,-0.4838545620441437
29.0,0.0,-0.48219501972198486
27.0,0.0,-0.48211604356765747
29.0,8.0,0.08055804669857025
27.0,8.0,0.08083312958478928
29.0,14.0,0.22138793766498566
16.0,14.0,0.2214251607656479
31.0,14.0,0.2214260697364807
27.0,14.0,0.22142697870731354
32.0,3.0,0.4519667625427246
9.0,3.0,0.4537125527858734
3.0,3.0,0.4537125527858734
11.0,3.0,0.4537125527858734
2.0,3.0,0.4537125527858734
30.0,3.0,0.453719824552536
7.0,1.0,-0.5201575756072998
5.0,1.0,-0.52012038230896
7.0,1.0,-0.5201585292816162
8.0,1.0,-0.5201294422149658
22.0,1.0,-0.5201285481452942
23.0,0.0,-0.5144481658935547
21.0,0.0,-0.5143337249755859
23.0,7.0,-0.5125498175621033
1.0,7.0,-0.5122402310371399
15.0,7.0,-0.5119243264198303
6.0,7.0,-0.5119243264198303
13.0,7.0,-0.5119234323501587
17.0,7.0,-0.5119234323501587
28.0,7.0,-0.5119234323501587
21.0,7.0,-0.511920690536499
29.0,8.0,0.05048558861017227
27.0,8.0,0.050648096948862076
29.0,0.0,0.1953018456697464
16.0,0.0,0.19531001150608063
31.0,0.0,0.19531001150608063
27.0,0.0,0.19531092047691345
32.0,0.0,0.42445534467697144
5.0,0.0,0.4247059226036072
14.0,0.0,0.4247059226036072
30.0,0.0,0.4247095286846161
7.0,1.0,-0.5201585292816162
19.0,1.0,-0.5201167464256287
20.0,7.0,-0.519486665725708
18.0,7.0,-0.5190572738647461
20.0,9.0,-0.5186496376991272
8.0,9.0,-0.5185970067977905
22.0,9.0,-0.5185970067977905
18.0,9.0,-0.5185961127281189
23.0,7.0,-0.5151489973068237
21.0,7.0,-0.5149891972541809
23.0,0.0,-0.5130972862243652
21.0,0.0,-0.513089120388031
23.0,0.0,-0.5092489123344421
21.0,0.0,-0.5090981721878052
23.0,0.0,-0.36440449953079224
21.0,0.0,-0.3642919361591339
23.0,21.0,-0.35100194811820984
5.0,21.0,-0.35042455792427063
21.0,21.0,-0.35042181611061096
