CAT_activity_0,CAT_resource_0,CONT_timestamp_Relative_elapsed_0
2.0,18.0,1.131489872932434
2.0,18.0,1.1315916776657104
2.0,18.0,1.1315916776657104
2.0,18.0,1.1315916776657104
2.0,18.0,2.099132776260376
2.0,18.0,2.099132776260376
2.0,18.0,2.099132776260376
2.0,16.0,1.843031644821167
2.0,16.0,1.843031644821167
2.0,16.0,1.843031644821167
2.0,16.0,1.843031644821167
2.0,18.0,2.529226779937744
2.0,18.0,2.529226779937744
2.0,18.0,2.529226779937744
2.0,18.0,1.3596595525741577
2.0,18.0,1.3596595525741577
2.0,18.0,1.3596595525741577
2.0,18.0,1.5855053663253784
2.0,18.0,1.5855053663253784
2.0,18.0,1.5855053663253784
2.0,18.0,1.5855053663253784
2.0,18.0,1.5855053663253784
2.0,18.0,2.002492666244507
2.0,18.0,2.002492666244507
2.0,18.0,2.002492666244507
2.0,18.0,2.002492666244507
2.0,18.0,2.002492666244507
2.0,18.0,1.1316213607788086
2.0,18.0,1.1316213607788086
2.0,18.0,1.1316213607788086
2.0,18.0,1.1316213607788086
2.0,18.0,2.2381374835968018
2.0,18.0,2.2381374835968018
2.0,16.0,2.528745412826538
2.0,16.0,2.528745412826538
2.0,16.0,2.528745412826538
2.0,18.0,2.0049684047698975
2.0,18.0,2.0049684047698975
2.0,18.0,2.0049684047698975
2.0,18.0,1.8888494968414307
2.0,18.0,1.8888494968414307
2.0,18.0,1.8888494968414307
2.0,18.0,1.4226295948028564
2.0,18.0,1.4226295948028564
2.0,18.0,1.4226295948028564
2.0,18.0,1.01519775390625
2.0,18.0,1.01519775390625
2.0,18.0,1.01519775390625
2.0,18.0,1.14521324634552
2.0,18.0,1.14521324634552
2.0,18.0,1.14521324634552
2.0,18.0,1.14521324634552
2.0,18.0,2.6410348415374756
2.0,18.0,2.6410348415374756
2.0,18.0,2.6410348415374756
2.0,18.0,2.587735176086426
2.0,18.0,2.587735176086426
2.0,18.0,2.587735176086426
2.0,18.0,2.354632616043091
2.0,18.0,2.354632616043091
2.0,18.0,2.354632616043091
2.0,18.0,2.354632616043091
2.0,18.0,2.354632616043091
2.0,18.0,2.2962117195129395
2.0,18.0,2.2962117195129395
2.0,18.0,2.2962117195129395
2.0,16.0,1.0657382011413574
2.0,16.0,1.0657382011413574
2.0,16.0,1.0657382011413574
2.0,18.0,1.6004347801208496
2.0,18.0,1.6004347801208496
2.0,18.0,1.6004347801208496
2.0,18.0,1.1313165426254272
2.0,18.0,1.1313165426254272
2.0,16.0,1.0721933841705322
2.0,16.0,1.0721933841705322
2.0,16.0,1.0721933841705322
2.0,18.0,1.1313294172286987
2.0,18.0,1.1313294172286987
2.0,18.0,1.0148978233337402
2.0,18.0,1.0148978233337402
2.0,18.0,1.0148978233337402
2.0,18.0,1.1341016292572021
2.0,18.0,1.1341016292572021
2.0,18.0,1.1341016292572021
2.0,18.0,1.1341016292572021
2.0,18.0,1.0731297731399536
2.0,18.0,1.0731297731399536
2.0,18.0,1.0731297731399536
2.0,18.0,1.0731297731399536
2.0,18.0,1.1898013353347778
2.0,18.0,1.1898013353347778
2.0,18.0,1.1898013353347778
2.0,18.0,1.7720586061477661
2.0,18.0,1.7720586061477661
2.0,18.0,1.7720586061477661
2.0,16.0,2.1070663928985596
2.0,16.0,2.1070663928985596
2.0,16.0,2.1070663928985596
2.0,16.0,2.1070663928985596
2.0,18.0,1.888845443725586
2.0,18.0,1.888845443725586
2.0,18.0,1.888845443725586
2.0,18.0,1.12668776512146
2.0,18.0,1.12668776512146
2.0,18.0,1.12668776512146
2.0,18.0,2.6457831859588623
2.0,18.0,2.6457831859588623
2.0,18.0,2.6457831859588623
2.0,18.0,2.170466661453247
2.0,18.0,2.170466661453247
2.0,18.0,2.170466661453247
2.0,18.0,2.170466661453247
2.0,18.0,2.170466661453247
2.0,18.0,1.0148465633392334
2.0,18.0,1.0148465633392334
2.0,18.0,1.0148465633392334
2.0,16.0,1.894875168800354
2.0,16.0,1.894875168800354
2.0,16.0,1.894875168800354
2.0,16.0,1.894875168800354
2.0,16.0,1.894875168800354
2.0,18.0,1.3534024953842163
2.0,18.0,1.3534024953842163
2.0,18.0,1.3534024953842163
2.0,18.0,1.014798641204834
2.0,18.0,1.014798641204834
2.0,18.0,1.014798641204834
2.0,18.0,1.0191490650177002
2.0,18.0,1.0191490650177002
2.0,18.0,1.0191490650177002
2.0,18.0,1.0191490650177002
2.0,18.0,1.0151695013046265
2.0,18.0,1.0151695013046265
2.0,18.0,1.0151695013046265
2.0,18.0,2.0049850940704346
2.0,18.0,2.0049850940704346
2.0,18.0,2.0049850940704346
2.0,18.0,2.0049850940704346
2.0,18.0,1.847305178642273
2.0,18.0,1.847305178642273
2.0,18.0,1.847305178642273
2.0,18.0,1.847305178642273
2.0,18.0,1.847305178642273
2.0,16.0,1.8268333673477173
2.0,16.0,1.8268333673477173
2.0,16.0,1.8268333673477173
2.0,16.0,1.8268333673477173
2.0,16.0,1.8268333673477173
2.0,18.0,1.4224839210510254
2.0,18.0,1.4224839210510254
2.0,18.0,1.126531958580017
2.0,18.0,1.126531958580017
2.0,18.0,1.126531958580017
2.0,18.0,1.4226659536361694
2.0,18.0,1.4226659536361694
2.0,18.0,1.4226659536361694
2.0,18.0,2.258362054824829
2.0,18.0,2.258362054824829
2.0,18.0,2.258362054824829
2.0,18.0,2.258362054824829
2.0,16.0,1.5409669876098633
2.0,16.0,1.5409669876098633
2.0,16.0,1.5409669876098633
2.0,16.0,1.5409669876098633
2.0,18.0,1.0149887800216675
2.0,18.0,1.0149887800216675
2.0,18.0,1.0149887800216675
2.0,16.0,1.4877374172210693
2.0,16.0,1.4877374172210693
2.0,16.0,1.4877374172210693
2.0,16.0,1.4877374172210693
2.0,16.0,1.1478667259216309
2.0,16.0,1.1478667259216309
2.0,16.0,1.1478667259216309
2.0,16.0,1.1478667259216309
2.0,18.0,1.0147554874420166
2.0,18.0,1.0147554874420166
2.0,18.0,1.0147554874420166
2.0,18.0,1.0150824785232544
2.0,18.0,1.0150824785232544
2.0,18.0,1.0150824785232544
2.0,18.0,1.0150824785232544
2.0,18.0,1.0150824785232544
2.0,18.0,1.0150824785232544
2.0,18.0,1.7723559141159058
2.0,18.0,1.7723559141159058
2.0,18.0,1.7723559141159058
2.0,18.0,1.7723559141159058
2.0,18.0,1.8885468244552612
2.0,18.0,1.8885468244552612
2.0,18.0,1.8885468244552612
2.0,18.0,2.646008253097534
2.0,18.0,2.646008253097534
2.0,18.0,2.646008253097534
2.0,18.0,2.646008253097534
2.0,16.0,1.6414700746536255
2.0,16.0,1.6414700746536255
2.0,16.0,1.6414700746536255
2.0,16.0,1.6414700746536255
2.0,18.0,1.422838568687439
2.0,18.0,1.422838568687439
2.0,18.0,1.422838568687439
2.0,18.0,2.4130654335021973
2.0,18.0,2.4130654335021973
2.0,18.0,1.9312270879745483
2.0,18.0,1.9312270879745483
2.0,18.0,1.9312270879745483
2.0,18.0,1.9312270879745483
2.0,18.0,1.9312270879745483
2.0,18.0,2.2962751388549805
2.0,18.0,2.2962751388549805
2.0,18.0,2.2962751388549805
2.0,16.0,1.3069313764572144
2.0,16.0,1.3069313764572144
2.0,16.0,1.3069313764572144
2.0,16.0,1.000815749168396
2.0,16.0,1.000815749168396
2.0,16.0,1.000815749168396
2.0,16.0,1.000815749168396
2.0,16.0,2.009049654006958
2.0,16.0,2.009049654006958
2.0,16.0,2.009049654006958
2.0,16.0,2.009049654006958
2.0,18.0,1.1315586566925049
2.0,18.0,1.1315586566925049
2.0,18.0,1.1315586566925049
2.0,18.0,1.0150036811828613
2.0,18.0,1.0150036811828613
2.0,18.0,1.0150036811828613
2.0,18.0,1.7670313119888306
2.0,18.0,1.7670313119888306
2.0,18.0,1.7670313119888306
2.0,18.0,2.651292324066162
2.0,18.0,2.651292324066162
2.0,18.0,2.651292324066162
2.0,18.0,2.651292324066162
2.0,18.0,2.651292324066162
2.0,18.0,2.651292324066162
2.0,18.0,1.7719823122024536
2.0,18.0,1.7719823122024536
2.0,18.0,1.7719823122024536
2.0,18.0,1.7719823122024536
2.0,18.0,1.7719823122024536
2.0,18.0,1.078128695487976
2.0,18.0,1.078128695487976
2.0,18.0,1.078128695487976
2.0,16.0,2.0048935413360596
2.0,16.0,2.0048935413360596
2.0,16.0,2.0048935413360596
2.0,16.0,2.0048935413360596
2.0,16.0,1.7846614122390747
2.0,16.0,1.7846614122390747
2.0,16.0,1.7846614122390747
2.0,18.0,1.2510852813720703
2.0,18.0,1.2510852813720703
2.0,18.0,1.2510852813720703
2.0,18.0,1.7720997333526611
2.0,18.0,1.7720997333526611
2.0,18.0,1.7720997333526611
2.0,18.0,1.7720997333526611
2.0,18.0,1.015096664428711
2.0,18.0,1.015096664428711
2.0,18.0,1.015096664428711
2.0,18.0,1.8887490034103394
2.0,18.0,1.8887490034103394
2.0,18.0,1.8887490034103394
2.0,14.0,2.4693949222564697
2.0,14.0,2.4693949222564697
2.0,14.0,2.4693949222564697
2.0,14.0,2.4693949222564697
2.0,14.0,2.4693949222564697
2.0,18.0,1.360561490058899
2.0,18.0,1.360561490058899
2.0,18.0,1.360561490058899
2.0,18.0,1.0179105997085571
2.0,18.0,1.0179105997085571
2.0,18.0,1.0179105997085571
2.0,18.0,1.0179105997085571
2.0,18.0,1.0179105997085571
2.0,18.0,2.399951457977295
2.0,18.0,2.399951457977295
2.0,18.0,2.399951457977295
2.0,18.0,2.399951457977295
2.0,18.0,2.399951457977295
2.0,18.0,1.1313886642456055
2.0,18.0,1.1313886642456055
2.0,18.0,1.1313886642456055
2.0,18.0,1.1313886642456055
2.0,18.0,1.2534509897232056
2.0,18.0,1.2534509897232056
2.0,18.0,1.2534509897232056
2.0,18.0,1.2534509897232056
2.0,18.0,1.2534509897232056
2.0,18.0,1.0146868228912354
2.0,18.0,1.0146868228912354
2.0,18.0,1.0146868228912354
2.0,18.0,1.4226619005203247
2.0,18.0,1.4226619005203247
2.0,18.0,1.4226619005203247
2.0,18.0,2.6458821296691895
2.0,18.0,2.6458821296691895
2.0,18.0,2.6458821296691895
2.0,18.0,1.0148546695709229
2.0,18.0,1.0148546695709229
2.0,18.0,1.0148546695709229
2.0,18.0,1.0148546695709229
2.0,16.0,1.6015026569366455
2.0,16.0,1.6015026569366455
2.0,16.0,1.6015026569366455
2.0,16.0,1.6015026569366455
2.0,16.0,1.124258041381836
2.0,16.0,1.124258041381836
2.0,16.0,1.124258041381836
2.0,16.0,1.124258041381836
2.0,16.0,1.124258041381836
2.0,18.0,2.1132142543792725
2.0,18.0,2.1132142543792725
2.0,18.0,2.1132142543792725
2.0,18.0,2.1132142543792725
2.0,18.0,2.1132142543792725
2.0,18.0,2.1132142543792725
2.0,16.0,1.4172611236572266
2.0,16.0,1.4172611236572266
2.0,16.0,1.4172611236572266
2.0,18.0,1.248048186302185
2.0,18.0,1.248048186302185
2.0,18.0,1.248048186302185
2.0,18.0,1.7721368074417114
2.0,18.0,1.7721368074417114
2.0,18.0,1.7721368074417114
2.0,18.0,2.641437292098999
2.0,18.0,2.641437292098999
2.0,18.0,2.641437292098999
2.0,18.0,1.364452838897705
2.0,18.0,1.364452838897705
2.0,18.0,1.364452838897705
2.0,18.0,2.470547676086426
2.0,18.0,2.470547676086426
2.0,18.0,2.470547676086426
2.0,18.0,2.470547676086426
2.0,18.0,2.470547676086426
2.0,18.0,2.470547676086426
2.0,18.0,2.470547676086426
2.0,16.0,1.594691514968872
2.0,16.0,1.594691514968872
2.0,16.0,1.594691514968872
2.0,18.0,1.3048306703567505
2.0,18.0,1.3048306703567505
2.0,18.0,1.3048306703567505
2.0,18.0,1.3048306703567505
2.0,18.0,1.3048306703567505
2.0,18.0,1.3048306703567505
2.0,18.0,1.3048306703567505
2.0,18.0,1.8886547088623047
2.0,18.0,1.8886547088623047
2.0,18.0,1.8886547088623047
2.0,18.0,1.8886547088623047
2.0,18.0,1.1313759088516235
2.0,18.0,1.1313759088516235
2.0,18.0,1.1313759088516235
2.0,18.0,1.772293210029602
2.0,18.0,1.772293210029602
2.0,18.0,1.772293210029602
2.0,18.0,2.309691905975342
2.0,18.0,2.309691905975342
2.0,18.0,2.309691905975342
2.0,18.0,2.309691905975342
2.0,18.0,1.4237958192825317
2.0,18.0,1.4237958192825317
2.0,18.0,1.4237958192825317
2.0,18.0,1.4237958192825317
2.0,18.0,1.4237958192825317
2.0,18.0,1.4237958192825317
2.0,18.0,1.5383323431015015
2.0,18.0,1.5383323431015015
2.0,18.0,1.5383323431015015
2.0,18.0,1.5383323431015015
2.0,18.0,1.5383323431015015
2.0,18.0,1.5383323431015015
2.0,18.0,1.5383323431015015
2.0,16.0,2.06591796875
2.0,16.0,2.06591796875
2.0,16.0,2.06591796875
2.0,16.0,2.06591796875
2.0,16.0,2.06591796875
2.0,16.0,2.06591796875
2.0,16.0,1.4185069799423218
2.0,16.0,1.4185069799423218
2.0,16.0,1.4185069799423218
2.0,16.0,1.4185069799423218
2.0,16.0,1.4185069799423218
2.0,16.0,1.4185069799423218
2.0,18.0,1.0148648023605347
2.0,18.0,1.0148648023605347
2.0,18.0,1.0148648023605347
2.0,18.0,1.6587941646575928
2.0,18.0,1.6587941646575928
2.0,18.0,1.6587941646575928
2.0,18.0,1.6587941646575928
2.0,18.0,1.6587941646575928
2.0,18.0,2.2962663173675537
2.0,18.0,2.2962663173675537
2.0,18.0,2.2962663173675537
2.0,18.0,1.6021026372909546
2.0,18.0,1.6021026372909546
2.0,18.0,1.6021026372909546
2.0,18.0,2.3581793308258057
2.0,18.0,2.3581793308258057
2.0,18.0,2.3581793308258057
2.0,18.0,2.3581793308258057
2.0,16.0,2.049576759338379
2.0,16.0,2.049576759338379
2.0,16.0,2.049576759338379
2.0,16.0,2.049576759338379
2.0,18.0,1.422534465789795
2.0,18.0,1.422534465789795
2.0,18.0,1.422534465789795
2.0,18.0,1.7723174095153809
2.0,18.0,1.7723174095153809
2.0,18.0,1.7723174095153809
2.0,18.0,1.6918762922286987
2.0,18.0,1.6918762922286987
2.0,18.0,1.6918762922286987
2.0,18.0,1.6918762922286987
2.0,18.0,1.6918762922286987
2.0,18.0,1.9470707178115845
2.0,18.0,1.9470707178115845
2.0,18.0,1.9470707178115845
2.0,18.0,1.8886398077011108
2.0,18.0,1.8886398077011108
2.0,18.0,1.8886398077011108
2.0,18.0,1.4298977851867676
2.0,18.0,1.4298977851867676
2.0,18.0,1.4298977851867676
2.0,18.0,1.4298977851867676
2.0,18.0,1.4298977851867676
2.0,16.0,1.0605390071868896
2.0,16.0,1.0605390071868896
2.0,16.0,1.0605390071868896
2.0,16.0,1.0605390071868896
2.0,16.0,1.0605390071868896
2.0,18.0,1.0562317371368408
2.0,18.0,1.0562317371368408
2.0,18.0,1.0562317371368408
2.0,18.0,1.8884767293930054
2.0,18.0,1.8884767293930054
2.0,18.0,1.8884767293930054
2.0,18.0,2.512563943862915
2.0,18.0,2.512563943862915
2.0,18.0,2.512563943862915
2.0,18.0,2.512563943862915
2.0,18.0,2.512563943862915
2.0,18.0,2.512563943862915
2.0,18.0,2.512563943862915
2.0,18.0,1.0150837898254395
2.0,18.0,1.0150837898254395
2.0,18.0,1.0150837898254395
2.0,18.0,1.1316145658493042
2.0,18.0,1.1316145658493042
2.0,18.0,1.1316145658493042
2.0,18.0,1.0150784254074097
2.0,18.0,1.0150784254074097
2.0,18.0,1.0150784254074097
2.0,18.0,1.014944314956665
2.0,18.0,1.014944314956665
2.0,18.0,1.014944314956665
2.0,16.0,1.7030223608016968
2.0,16.0,1.7030223608016968
2.0,16.0,1.7030223608016968
2.0,18.0,1.073172926902771
2.0,18.0,1.073172926902771
2.0,18.0,1.073172926902771
2.0,18.0,1.010026216506958
2.0,18.0,1.010026216506958
2.0,18.0,1.010026216506958
2.0,18.0,1.010026216506958
2.0,18.0,1.1315033435821533
2.0,18.0,1.1315033435821533
2.0,18.0,1.772117257118225
2.0,18.0,1.772117257118225
2.0,18.0,1.772117257118225
2.0,18.0,1.014857292175293
2.0,18.0,1.014857292175293
2.0,18.0,1.014857292175293
2.0,18.0,1.256041169166565
2.0,18.0,1.256041169166565
2.0,18.0,1.256041169166565
2.0,18.0,1.256041169166565
2.0,16.0,2.589214324951172
2.0,16.0,2.589214324951172
2.0,16.0,2.589214324951172
2.0,16.0,1.8666154146194458
2.0,16.0,1.8666154146194458
2.0,16.0,1.8666154146194458
2.0,16.0,1.8666154146194458
2.0,16.0,1.404315710067749
2.0,16.0,1.404315710067749
2.0,16.0,1.404315710067749
2.0,18.0,1.4224145412445068
2.0,18.0,1.4224145412445068
2.0,18.0,1.0147359371185303
2.0,18.0,1.0147359371185303
2.0,18.0,1.0147359371185303
2.0,16.0,2.3592114448547363
2.0,16.0,2.3592114448547363
2.0,16.0,2.3592114448547363
2.0,16.0,2.3592114448547363
2.0,18.0,1.7722028493881226
2.0,18.0,1.7722028493881226
2.0,18.0,1.7722028493881226
2.0,18.0,1.4276905059814453
2.0,18.0,1.4276905059814453
2.0,18.0,1.4276905059814453
2.0,18.0,2.0052123069763184
2.0,18.0,2.0052123069763184
2.0,18.0,2.0052123069763184
2.0,18.0,1.3067373037338257
2.0,18.0,1.3067373037338257
2.0,18.0,1.3067373037338257
2.0,18.0,1.3067373037338257
2.0,18.0,1.3067373037338257
2.0,18.0,1.3067373037338257
2.0,18.0,1.3067373037338257
2.0,18.0,2.0776383876800537
2.0,18.0,2.0776383876800537
2.0,18.0,2.0776383876800537
2.0,18.0,2.0776383876800537
2.0,18.0,2.0776383876800537
2.0,18.0,1.1793901920318604
2.0,18.0,1.1793901920318604
2.0,18.0,1.1793901920318604
2.0,18.0,1.1793901920318604
2.0,18.0,1.1793901920318604
2.0,18.0,1.1793901920318604
2.0,18.0,1.1313287019729614
2.0,18.0,1.1313287019729614
2.0,18.0,1.1313287019729614
2.0,18.0,2.2844746112823486
2.0,18.0,2.2844746112823486
2.0,18.0,2.2844746112823486
2.0,18.0,1.0147488117218018
2.0,18.0,1.0147488117218018
2.0,18.0,1.0147488117218018
2.0,18.0,1.8888413906097412
2.0,18.0,1.8888413906097412
2.0,18.0,1.8888413906097412
2.0,18.0,1.8888413906097412
2.0,18.0,1.8888413906097412
2.0,18.0,1.8888413906097412
2.0,18.0,1.6573675870895386
2.0,18.0,1.6573675870895386
2.0,18.0,1.6573675870895386
2.0,18.0,1.1740204095840454
2.0,18.0,1.1740204095840454
2.0,18.0,1.1740204095840454
2.0,18.0,1.1740204095840454
2.0,18.0,1.1740204095840454
2.0,18.0,1.2111259698867798
2.0,18.0,1.2111259698867798
