CAT_activity_0,CAT_resource_0,CONT_timestamp_Relative_elapsed_0
31.0,0.0,-0.40041542053222656
24.0,0.0,-0.4004128873348236
32.0,0.0,-0.4003750681877136
30.0,0.0,-0.4000322222709656
32.0,22.0,0.37464824318885803
30.0,22.0,0.37514740228652954
32.0,0.0,0.7759899497032166
16.0,19.0,0.7760328054428101
34.0,0.0,0.7760328054428101
30.0,0.0,0.7760341167449951
35.0,3.0,1.2097628116607666
28.0,3.0,1.212320327758789
33.0,3.0,1.2123228311538696
29.0,7.0,1.2146509885787964
34.0,7.0,1.2151602506637573
27.0,7.0,1.215162754058838
35.0,3.0,1.2155131101608276
33.0,3.0,1.2169147729873657
35.0,3.0,1.2170761823654175
11.0,3.0,1.2174240350723267
9.0,3.0,1.2174240350723267
2.0,3.0,1.2174240350723267
3.0,3.0,1.2174240350723267
33.0,3.0,1.2174341678619385
7.0,1.0,-0.5970942974090576
19.0,1.0,-0.5970363616943359
20.0,10.0,-0.5961615443229675
18.0,10.0,-0.5955653190612793
20.0,12.0,-0.594999372959137
8.0,12.0,-0.5949262976646423
25.0,12.0,-0.5949262976646423
18.0,12.0,-0.594925045967102
26.0,10.0,-0.5901389718055725
24.0,10.0,-0.5899171233177185
26.0,0.0,-0.5872902274131775
24.0,0.0,-0.5872789025306702
26.0,16.0,-0.5819470286369324
24.0,16.0,-0.5817378163337708
26.0,0.0,-0.3808400332927704
24.0,0.0,-0.3806837499141693
26.0,30.0,-0.36223146319389343
5.0,30.0,-0.3614298105239868
24.0,30.0,-0.3614260256290436
7.0,1.0,-0.5970942974090576
5.0,1.0,-0.597046434879303
7.0,1.0,-0.5970942974090576
8.0,1.0,-0.5970274806022644
25.0,1.0,-0.5970262289047241
26.0,0.0,-0.5473277568817139
1.0,8.0,-0.5468777418136597
15.0,8.0,-0.546693742275238
6.0,8.0,-0.546693742275238
13.0,8.0,-0.5466911792755127
17.0,8.0,-0.5466911792755127
31.0,0.0,-0.5466911792755127
24.0,0.0,-0.5466886758804321
32.0,0.0,-0.5443845391273499
30.0,0.0,-0.5442748665809631
32.0,11.0,0.23696140944957733
30.0,11.0,0.23734334111213684
32.0,20.0,0.43249452114105225
16.0,20.0,0.4325462281703949
34.0,20.0,0.4325474798679352
30.0,20.0,0.43254873156547546
35.0,4.0,0.7526381611824036
9.0,4.0,0.7550621032714844
3.0,4.0,0.7550621032714844
11.0,4.0,0.7550621032714844
2.0,4.0,0.7550621032714844
33.0,4.0,0.7550721764564514
7.0,1.0,-0.597091794013977
8.0,1.0,-0.5970413684844971
25.0,1.0,-0.5970413684844971
26.0,16.0,-0.5937678813934326
24.0,16.0,-0.5929700136184692
26.0,12.0,-0.5920132994651794
24.0,12.0,-0.5918065905570984
26.0,27.0,-0.38788363337516785
24.0,27.0,-0.38781559467315674
26.0,0.0,-0.29488110542297363
24.0,0.0,-0.29470840096473694
26.0,17.0,-0.2772279679775238
24.0,17.0,-0.276936799287796
26.0,26.0,-0.25631019473075867
24.0,26.0,-0.2562093436717987
26.0,27.0,-0.18406786024570465
24.0,27.0,-0.1839960217475891
26.0,0.0,-0.1659218817949295
24.0,0.0,-0.16585004329681396
26.0,28.0,-0.1444104164838791
24.0,28.0,-0.14414823055267334
26.0,29.0,-0.07470671087503433
24.0,29.0,-0.07456932216882706
26.0,0.0,0.031232215464115143
24.0,0.0,0.031246080994606018
26.0,28.0,0.07379383593797684
24.0,28.0,0.07387324422597885
26.0,28.0,0.14838318526744843
24.0,28.0,0.14877770841121674
26.0,6.0,0.8141121864318848
24.0,6.0,0.8142646551132202
26.0,6.0,0.8143025040626526
24.0,6.0,0.8143617510795593
26.0,6.0,0.8168688416481018
22.0,6.0,0.8168953061103821
24.0,6.0,0.8168965578079224
23.0,6.0,0.8169129490852356
21.0,6.0,0.8169331550598145
23.0,6.0,0.816976010799408
5.0,6.0,0.8170591592788696
21.0,6.0,0.817061722278595
7.0,1.0,-0.5970942974090576
8.0,1.0,-0.5970274806022644
25.0,1.0,-0.5970274806022644
26.0,10.0,-0.5885973572731018
24.0,10.0,-0.5883982181549072
26.0,10.0,-0.5838579535484314
4.0,10.0,-0.5822129845619202
24.0,10.0,-0.5822117328643799
7.0,1.0,-0.5970942974090576
8.0,1.0,-0.5970376133918762
25.0,1.0,-0.5970376133918762
26.0,0.0,-0.42355671525001526
1.0,31.0,-0.4229995608329773
15.0,31.0,-0.42276135087013245
6.0,31.0,-0.42276135087013245
13.0,31.0,-0.4227600693702698
17.0,31.0,-0.4227600693702698
31.0,0.0,-0.4227600693702698
24.0,0.0,-0.4227588176727295
32.0,0.0,-0.422652930021286
12.0,31.0,-0.4223378002643585
15.0,31.0,-0.4223378002643585
13.0,31.0,-0.42233654856681824
17.0,31.0,-0.42233654856681824
31.0,0.0,-0.42233654856681824
30.0,0.0,-0.42233529686927795
32.0,0.0,-0.42226722836494446
30.0,0.0,-0.4220970571041107
32.0,0.0,-0.42103320360183716
30.0,0.0,-0.4210231304168701
32.0,0.0,0.36524122953414917
30.0,0.0,0.36525633931159973
32.0,30.0,0.38300400972366333
30.0,30.0,0.3871396780014038
32.0,28.0,0.3909551799297333
30.0,28.0,0.3913736641407013
32.0,0.0,1.2211928367614746
30.0,0.0,1.2212949991226196
32.0,22.0,1.3618557453155518
4.0,22.0,1.3621468544006348
12.0,22.0,1.3621468544006348
30.0,22.0,1.3621519804000854
7.0,1.0,-0.5970930457115173
19.0,1.0,-0.5970779061317444
20.0,12.0,-0.5950296521186829
5.0,12.0,-0.5948783755302429
18.0,12.0,-0.5948746204376221
7.0,1.0,-0.5970942974090576
19.0,1.0,-0.5970438718795776
20.0,0.0,-0.4193844795227051
5.0,13.0,-0.41895970702171326
18.0,0.0,-0.41895467042922974
7.0,1.0,-0.5970942974090576
5.0,1.0,-0.5970388650894165
7.0,1.0,-0.5970942974090576
8.0,1.0,-0.5970401167869568
25.0,1.0,-0.5970401167869568
26.0,12.0,-0.5969758033752441
1.0,12.0,-0.5962598919868469
15.0,12.0,-0.5960947275161743
6.0,12.0,-0.5960947275161743
13.0,12.0,-0.5960922241210938
17.0,12.0,-0.5960922241210938
31.0,12.0,-0.5960922241210938
24.0,12.0,-0.5960909724235535
32.0,12.0,-0.5960531234741211
30.0,12.0,-0.595937192440033
32.0,12.0,-0.5956598520278931
30.0,12.0,-0.5951783657073975
32.0,0.0,-0.2539946734905243
30.0,0.0,-0.25373122096061707
32.0,0.0,-0.05850440636277199
16.0,19.0,-0.05844768509268761
34.0,0.0,-0.05844768509268761
30.0,0.0,-0.05844642594456673
35.0,3.0,0.3758910894393921
28.0,3.0,0.3784133195877075
33.0,3.0,0.3784158527851105
29.0,10.0,0.37926918268203735
27.0,10.0,0.3794683516025543
29.0,10.0,0.38555648922920227
27.0,10.0,0.38570523262023926
29.0,0.0,0.39729541540145874
27.0,0.0,0.39778321981430054
29.0,0.0,0.40684738755226135
14.0,0.0,0.4073263704776764
5.0,0.0,0.4073263704776764
27.0,0.0,0.4073314368724823
7.0,1.0,-0.5970942974090576
8.0,1.0,-0.5970388650894165
25.0,1.0,-0.5970388650894165
26.0,16.0,-0.5870205163955688
24.0,16.0,-0.5869234204292297
26.0,0.0,-0.5859944820404053
24.0,0.0,-0.5858217477798462
26.0,16.0,-0.585599958896637
1.0,16.0,-0.5849016308784485
15.0,16.0,-0.5847150683403015
6.0,16.0,-0.5847150683403015
13.0,16.0,-0.5847138166427612
17.0,16.0,-0.5847138166427612
31.0,16.0,-0.5847138166427612
24.0,16.0,-0.5847100019454956
32.0,16.0,-0.5844427943229675
30.0,16.0,-0.584435224533081
32.0,16.0,0.17539921402931213
30.0,16.0,0.17582398653030396
32.0,0.0,0.4787746071815491
16.0,19.0,0.47882500290870667
34.0,0.0,0.47882500290870667
30.0,0.0,0.4788275361061096
35.0,3.0,0.7085551619529724
33.0,3.0,0.7097387313842773
35.0,4.0,0.7156227231025696
28.0,4.0,0.7181978821754456
33.0,4.0,0.7182003855705261
29.0,12.0,0.7401631474494934
27.0,12.0,0.7406975626945496
29.0,18.0,0.8044896125793457
27.0,18.0,0.8045967221260071
29.0,0.0,0.8191452622413635
27.0,0.0,0.8192145824432373
29.0,0.0,0.8204183578491211
27.0,0.0,0.820509135723114
29.0,16.0,0.8225624561309814
27.0,16.0,0.8226431608200073
29.0,0.0,0.8304417729377747
34.0,0.0,0.8305060863494873
27.0,0.0,0.8305085897445679
35.0,4.0,0.8329160809516907
11.0,4.0,0.8330408930778503
9.0,4.0,0.8330408930778503
3.0,4.0,0.8330408930778503
2.0,4.0,0.8330408930778503
33.0,4.0,0.8330509662628174
7.0,1.0,-0.5970942974090576
8.0,1.0,-0.5970413684844971
25.0,1.0,-0.5970413684844971
26.0,16.0,-0.5915544629096985
24.0,16.0,-0.5910893678665161
26.0,0.0,-0.5861759781837463
1.0,21.0,-0.5858646035194397
6.0,21.0,-0.5853465795516968
15.0,21.0,-0.5853465795516968
13.0,21.0,-0.5853453278541565
17.0,21.0,-0.5853440761566162
31.0,0.0,-0.5853440761566162
24.0,0.0,-0.5853415131568909
32.0,9.0,0.04919542372226715
16.0,9.0,0.04920676723122597
34.0,9.0,0.04920676723122597
30.0,9.0,0.049209289252758026
35.0,2.0,0.47488850355148315
11.0,2.0,0.4756952226161957
9.0,2.0,0.4756952226161957
2.0,2.0,0.4756952226161957
3.0,2.0,0.4756952226161957
33.0,2.0,0.47570404410362244
7.0,1.0,-0.5970942974090576
8.0,1.0,-0.5970552563667297
25.0,1.0,-0.5970540046691895
26.0,0.0,-0.4149841368198395
24.0,0.0,-0.4139896035194397
26.0,11.0,-0.40841445326805115
5.0,11.0,-0.4080968201160431
24.0,11.0,-0.40809178352355957
7.0,1.0,-0.5970942974090576
5.0,1.0,-0.5970489382743835
7.0,1.0,-0.5970942974090576
19.0,1.0,-0.5970766544342041
20.0,10.0,-0.596330463886261
8.0,10.0,-0.596194326877594
25.0,10.0,-0.596194326877594
18.0,10.0,-0.5961930751800537
26.0,18.0,-0.583426833152771
24.0,18.0,-0.5830966234207153
26.0,27.0,-0.3734145164489746
24.0,27.0,-0.37330862879753113
26.0,27.0,-0.3580252230167389
4.0,27.0,-0.35777437686920166
24.0,27.0,-0.3577718734741211
7.0,1.0,-0.5970942974090576
8.0,1.0,-0.5970401167869568
25.0,1.0,-0.5970401167869568
26.0,18.0,-0.5964048504829407
24.0,18.0,-0.594530463218689
26.0,32.0,-0.5944535732269287
24.0,32.0,-0.594345211982727
26.0,27.0,-0.39029622077941895
24.0,27.0,-0.3901436924934387
26.0,0.0,-0.30062514543533325
24.0,0.0,-0.30042850971221924
26.0,25.0,-0.2847581207752228
24.0,25.0,-0.28405603766441345
26.0,24.0,-0.26577895879745483
24.0,24.0,-0.2654210031032562
26.0,27.0,-0.1926492601633072
24.0,27.0,-0.1925811916589737
26.0,0.0,-0.18637707829475403
24.0,0.0,-0.18636447191238403
26.0,0.0,-0.17136593163013458
24.0,0.0,-0.17102308571338654
26.0,28.0,-0.1497296690940857
24.0,28.0,-0.14944984018802643
26.0,0.0,-0.08084654808044434
24.0,0.0,-0.0808238610625267
26.0,27.0,-0.0315362773835659
4.0,27.0,-0.031377457082271576
24.0,27.0,-0.03137493506073952
